client_id,age,job,marital,education,credit_default,mortgage
707,43,basic_4y,married,basic_4y,False,True
708,42,high_school,married,high_school,False,True
709,60,university_degree,divorced,university_degree,False,True
710,36,basic_9y,married,basic_9y,False,True
711,57,university_degree,married,university_degree,False,False
712,35,university_degree,single,university_degree,False,False
713,30,university_degree,married,university_degree,False,False
714,43,high_school,married,high_school,False,False
715,40,basic_9y,married,basic_9y,False,False
716,45,university_degree,married,university_degree,False,False
717,56,high_school,married,high_school,False,False
718,46,basic_6y,married,basic_6y,False,False
719,41,basic_4y,married,basic_4y,False,True
720,42,university_degree,married,university_degree,False,True
721,56,basic_4y,married,basic_4y,False,False
722,43,basic_4y,married,basic_4y,False,True
723,34,basic_4y,married,basic_4y,False,False
724,38,high_school,married,high_school,False,True
725,40,basic_9y,married,basic_9y,False,False
726,38,high_school,married,high_school,False,False
727,48,university_degree,married,university_degree,False,True
728,27,basic_9y,married,basic_9y,False,True
729,24,professional_course,single,professional_course,False,False
730,47,,single,,False,True
731,48,professional_course,married,professional_course,False,False
732,31,high_school,single,high_school,False,True
733,39,basic_4y,single,basic_4y,False,True
734,41,university_degree,single,university_degree,False,False
735,49,basic_4y,married,basic_4y,False,True
736,56,basic_4y,married,basic_4y,False,False
737,49,high_school,married,high_school,False,False
738,47,university_degree,divorced,university_degree,False,False
739,44,,married,,False,True
740,48,high_school,divorced,high_school,False,False
741,55,basic_4y,married,basic_4y,False,True
742,59,basic_4y,married,basic_4y,False,True
743,44,professional_course,single,professional_course,False,True
744,46,basic_9y,married,basic_9y,False,False
745,39,basic_6y,divorced,basic_6y,False,True
746,38,basic_4y,married,basic_4y,False,True
747,36,high_school,married,high_school,False,True
748,29,university_degree,single,university_degree,False,False
749,31,professional_course,single,professional_course,False,True
750,30,basic_9y,divorced,basic_9y,False,False
751,36,basic_4y,married,basic_4y,False,True
752,60,professional_course,married,professional_course,False,False
753,36,university_degree,married,university_degree,False,True
754,32,high_school,married,high_school,False,False
755,39,basic_9y,married,basic_9y,False,True
756,30,university_degree,married,university_degree,False,True
757,39,basic_4y,married,basic_4y,False,False
758,37,basic_9y,married,basic_9y,False,True
759,39,professional_course,married,professional_course,False,True
760,46,basic_4y,married,basic_4y,False,False
761,43,basic_4y,married,basic_4y,False,False
762,37,high_school,married,high_school,False,True
763,30,university_degree,married,university_degree,False,False
764,38,professional_course,married,professional_course,False,False
765,31,university_degree,married,university_degree,False,True
766,44,university_degree,married,university_degree,False,False
767,44,university_degree,married,university_degree,False,False
768,38,,married,,False,False
769,30,high_school,single,high_school,False,False
770,37,basic_4y,married,basic_4y,False,False
771,54,,divorced,,False,True
772,41,,married,,False,True
773,43,professional_course,married,professional_course,False,False
774,38,basic_9y,married,basic_9y,False,False
775,41,basic_4y,married,basic_4y,False,True
776,38,,single,,False,False
777,33,basic_9y,married,basic_9y,False,False
778,32,high_school,married,high_school,False,True
779,30,high_school,married,high_school,False,False
780,43,basic_6y,married,basic_6y,False,True
781,30,high_school,married,high_school,False,True
782,36,professional_course,divorced,professional_course,False,False
783,38,basic_6y,married,basic_6y,False,False
784,35,basic_6y,single,basic_6y,False,True
785,50,university_degree,married,university_degree,False,False
786,38,basic_9y,married,basic_9y,False,True
787,58,basic_4y,married,basic_4y,False,False
788,50,professional_course,married,professional_course,False,True
789,33,basic_9y,single,basic_9y,False,False
790,33,basic_9y,single,basic_9y,False,False
791,44,university_degree,single,university_degree,False,True
792,31,high_school,married,high_school,False,False
793,40,basic_9y,married,basic_9y,False,False
794,28,basic_9y,single,basic_9y,False,False
795,36,,single,,False,True
796,44,high_school,single,high_school,False,False
797,38,,divorced,,False,True
798,33,basic_9y,married,basic_9y,False,False
799,39,basic_6y,divorced,basic_6y,False,True
800,47,basic_4y,single,basic_4y,False,True
801,47,high_school,divorced,high_school,False,False
802,35,professional_course,single,professional_course,False,False
803,42,university_degree,divorced,university_degree,False,False
804,36,high_school,married,high_school,False,False
805,35,basic_6y,married,basic_6y,False,False
806,36,,single,,False,True
807,56,university_degree,married,university_degree,False,True
808,26,high_school,single,high_school,False,False
809,31,university_degree,single,university_degree,False,True
810,57,high_school,single,high_school,False,False
811,39,high_school,married,high_school,False,False
812,43,high_school,married,high_school,False,True
813,50,university_degree,married,university_degree,False,False
814,52,high_school,single,high_school,False,False
815,39,basic_9y,divorced,basic_9y,False,False
816,44,,single,,False,True
817,36,basic_4y,married,basic_4y,False,True
818,54,high_school,married,high_school,False,True
819,27,basic_9y,single,basic_9y,False,True
820,31,university_degree,single,university_degree,False,False
821,31,university_degree,married,university_degree,False,False
822,28,basic_6y,married,basic_6y,False,False
823,31,university_degree,single,university_degree,False,True
824,30,high_school,divorced,high_school,False,False
825,52,professional_course,married,professional_course,False,True
826,37,professional_course,divorced,professional_course,False,False
827,30,university_degree,married,university_degree,False,True
828,45,basic_9y,married,basic_9y,False,True
829,54,university_degree,married,university_degree,False,True
830,49,basic_9y,married,basic_9y,False,True
831,44,high_school,married,high_school,False,False
832,28,basic_9y,single,basic_9y,False,True
833,53,high_school,married,high_school,False,True
834,45,basic_9y,married,basic_9y,False,True
835,45,basic_9y,married,basic_9y,False,False
836,51,high_school,married,high_school,False,True
837,41,basic_9y,married,basic_9y,False,True
838,43,professional_course,married,professional_course,False,True
839,31,university_degree,single,university_degree,False,True
840,39,,single,,False,True
841,38,professional_course,married,professional_course,False,False
842,50,basic_9y,married,basic_9y,False,True
843,53,university_degree,single,university_degree,False,True
844,44,high_school,divorced,high_school,False,True
845,53,basic_9y,married,basic_9y,False,True
846,24,high_school,single,high_school,False,False
847,34,high_school,single,high_school,False,True
848,40,professional_course,married,professional_course,False,True
849,57,university_degree,divorced,university_degree,False,True
850,43,basic_4y,married,basic_4y,False,True
851,31,basic_6y,married,basic_6y,False,False
852,31,basic_6y,married,basic_6y,False,True
853,31,basic_6y,married,basic_6y,False,True
854,45,basic_4y,married,basic_4y,False,True
855,38,university_degree,married,university_degree,False,False
856,41,university_degree,married,university_degree,False,True
857,47,professional_course,married,professional_course,False,True
858,42,basic_6y,married,basic_6y,False,False
859,35,,single,,False,True
860,40,university_degree,married,university_degree,False,True
861,42,basic_6y,married,basic_6y,False,False
862,34,professional_course,married,professional_course,False,True
863,48,university_degree,single,university_degree,False,True
864,35,,married,,False,True
865,33,high_school,married,high_school,False,True
866,37,professional_course,married,professional_course,False,True
867,43,professional_course,married,professional_course,False,True
868,42,,single,,False,False
869,46,university_degree,divorced,university_degree,False,True
870,37,basic_9y,single,basic_9y,False,True
871,40,high_school,married,high_school,False,True
872,40,high_school,married,high_school,False,True
873,59,high_school,divorced,high_school,False,True
874,43,university_degree,single,university_degree,False,False
875,44,basic_6y,married,basic_6y,False,True
876,44,basic_4y,married,basic_4y,False,True
877,41,university_degree,married,university_degree,False,True
878,28,basic_9y,single,basic_9y,False,True
879,48,high_school,married,high_school,False,True
880,31,high_school,single,high_school,False,True
881,27,basic_9y,married,basic_9y,False,True
882,43,university_degree,single,university_degree,False,True
883,47,basic_4y,married,basic_4y,False,True
884,40,,divorced,,False,True
885,43,high_school,married,high_school,False,False
886,29,professional_course,married,professional_course,False,True
887,54,university_degree,married,university_degree,False,False
888,36,professional_course,married,professional_course,False,False
889,30,university_degree,single,university_degree,False,False
